tentativa,activation,dropout,init,lr_reg,lr,n_layers,opt,reg,units1,loss,time
52,relu, 0.7, random_normal, 0.01, 0.0001, 2, Adam, l2, 128, 91.1063, datetime.datetime(2018, 9, 28, 6, 14, 28, 797000)
53,linear, 0.5, random_normal, 0.01, 0.0001, 4, RMSprop, l2, 32, 76.8284, datetime.datetime(2018, 9, 28, 6, 18, 59, 389000)
54,linear, 0, random_uniform, 0.001, 0.0001, 1, SGD, l1l2, 128, 91.1063, datetime.datetime(2018, 9, 28, 6, 34, 9, 100000)
55,relu, 0.3, random_normal, 0.001, 0.001, 2, RMSprop, l2, 128, 36.5454, datetime.datetime(2018, 9, 28, 6, 37, 50, 977000)
56,linear, 0, random_normal, 0.01, 0.0001, 2, RMSprop, l2, 32, 51.9563, datetime.datetime(2018, 9, 28, 6, 46, 39, 301000)
57,linear, 0.1, random_uniform, 0.001, 0.0001, 1, Adam, l1l2, 128, 91.1063, datetime.datetime(2018, 9, 28, 6, 56, 40, 466000)
58,linear, 0, random_normal, 0.001, 0.0001, 2, Adamgrad, l2, 64, 91.1063, datetime.datetime(2018, 9, 28, 7, 1, 14, 348000)
59,linear, 0.5, random_normal, 0.001, 0.01, 4, RMSprop, l1, 128, 91.9392, datetime.datetime(2018, 9, 28, 7, 5, 29, 442000)
60,relu, 0.3, random_uniform, 0.0001, 0.001, 2, SGD, l2, 128, 77.3499, datetime.datetime(2018, 9, 28, 7, 11, 6, 274000)
61,linear, 0, random_normal, 0.001, 0.0001, 1, RMSprop, l1l2, 64, 38.7362, datetime.datetime(2018, 9, 28, 7, 20, 30, 247000)
62,linear, 0.7, random_normal, 0.0001, 0.01, 2, Adamgrad, l1, 32, 71.933, datetime.datetime(2018, 9, 28, 7, 29, 57, 978000)
63,linear, 0.1, random_uniform, 1e-05, 0.0001, 2, RMSprop, l2, 128, 37.2802, datetime.datetime(2018, 9, 28, 7, 42, 48, 622000)
64,relu, 0, random_normal, 0.0001, 0.0001, 4, Adam, l1l2, 64, 91.1063, datetime.datetime(2018, 9, 28, 7, 56, 19, 342000)
65,linear, 0, random_normal, 0.01, 0.0001, 2, RMSprop, l2, 128, 35.987, datetime.datetime(2018, 9, 28, 8, 0, 55, 21000)
66,linear, 0, random_normal, 0.01, 0.0001, 2, RMSprop, l2, 128, 33.5906, datetime.datetime(2018, 9, 28, 8, 10, 43, 762000)
67,linear, 0, random_normal, 0.01, 0.0001, 2, RMSprop, l2, 128, 35.0489, datetime.datetime(2018, 9, 28, 8, 21, 16, 305000)
68,linear, 0, random_normal, 0.01, 0.0001, 2, RMSprop, l2, 128, 34.5177, datetime.datetime(2018, 9, 28, 8, 32, 49, 790000)
69,linear, 0, random_normal, 0.01, 0.0001, 2, RMSprop, l2, 128, 35.2172, datetime.datetime(2018, 9, 28, 8, 44, 7, 974000)
70,linear, 0, random_normal, 0.01, 0.0001, 2, RMSprop, l2, 128, 36.9383, datetime.datetime(2018, 9, 28, 8, 54, 28, 630000)
71,linear, 0, random_normal, 0.01, 0.0001, 2, RMSprop, l2, 128, 35.5225, datetime.datetime(2018, 9, 28, 9, 3, 19, 862000)
72,linear, 0.3, random_normal, 1e-05, 0.0001, 2, RMSprop, l2, 128, 37.3313, datetime.datetime(2018, 9, 28, 9, 14, 23, 491000)
73,linear, 0, random_normal, 0.0001, 0.01, 2, RMSprop, l1, 128, 95.2473, datetime.datetime(2018, 9, 28, 9, 26, 12, 735000)
74,linear, 0, random_normal, 0.01, 0.0001, 2, Adamgrad, l2, 128, 91.1063, datetime.datetime(2018, 9, 28, 9, 31, 14, 521000)
75,linear, 0.5, random_normal, 0.0001, 0.0001, 2, RMSprop, l2, 128, 39.163, datetime.datetime(2018, 9, 28, 9, 36, 17, 579000)
76,linear, 0, random_normal, 0.01, 0.001, 1, RMSprop, l2, 128, 37.2613, datetime.datetime(2018, 9, 28, 9, 48, 1, 379000)
77,linear, 0.7, random_uniform, 0.001, 0.0001, 2, SGD, l2, 64, 91.1063, datetime.datetime(2018, 9, 28, 9, 55, 53, 396000)
78,linear, 0.1, random_normal, 0.001, 0.0001, 2, RMSprop, l1, 32, 53.3118, datetime.datetime(2018, 9, 28, 10, 1, 35, 748000)
79,linear, 0, random_normal, 0.01, 0.01, 4, Adamgrad, l2, 128, 57.7333, datetime.datetime(2018, 9, 28, 10, 15, 55, 553000)
